backbone,config,budget,rep,method,C,auroc_light,sens_light,spec_light,auroc_mid,sens_mid,spec_mid,auroc_dark,sens_dark,spec_dark,gap_auroc
resnet50_fitzft,std_tunedC,200,16,smote_shuf,0.01,0.6187500000000001,0.1,1.0,0.592039800995025,0.06666666666666667,0.9850746268656716,0.6208881578947368,0.15789473684210525,0.984375,-0.002138157894736703
resnet50_fitzft,std_tunedC,200,16,smote_light,0.01,0.628125,0.15,1.0,0.5338308457711443,0.06666666666666667,0.9850746268656716,0.5855263157894737,0.05263157894736842,0.984375,0.04259868421052637
resnet50_fitzft,std_tunedC,200,16,smote_allmal,0.1,0.5945312500000001,0.1,1.0,0.5522388059701493,0.06666666666666667,1.0,0.5666118421052632,0.05263157894736842,1.0,0.027919407894736903
resnet50_fitzft,std_tunedC,200,16,src_demo,0.01,0.6945312499999999,0.35,0.90625,0.7328358208955223,0.43333333333333335,0.8955223880597015,0.6529605263157895,0.42105263157894735,0.8125,0.04157072368421044
resnet50_fitzft,std_tunedC,200,16,src_cond,0.1,0.7140625,0.15,0.984375,0.664179104477612,0.13333333333333333,0.9552238805970149,0.6611842105263158,0.21052631578947367,0.984375,0.052878289473684226
resnet50_fitzft,std_tunedC,200,16,src_cond_dark,0.01,0.69609375,0.3,0.921875,0.7104477611940299,0.36666666666666664,0.8955223880597015,0.6570723684210527,0.42105263157894735,0.875,0.0390213815789473
resnet50_fitzft,std_tunedC,200,16,src_cond_shuf,0.1,0.69921875,0.1,0.96875,0.6656716417910448,0.2,0.9552238805970149,0.6595394736842104,0.21052631578947367,0.96875,0.0396792763157896
resnet50_fitzft,std_tunedC,200,17,simple,0.01,0.72109375,0.3,0.953125,0.7378109452736318,0.16666666666666666,1.0,0.7516447368421052,0.2631578947368421,0.953125,-0.03055098684210522
resnet50_fitzft,std_tunedC,200,17,fair,0.1,0.72265625,0.35,0.90625,0.7472636815920398,0.3333333333333333,0.9552238805970149,0.7327302631578947,0.42105263157894735,0.921875,-0.01007401315789469
resnet50_fitzft,std_tunedC,200,17,smote,0.01,0.7171875,0.3,0.921875,0.7189054726368159,0.2,0.9701492537313433,0.7606907894736843,0.3684210526315789,0.921875,-0.043503289473684315
resnet50_fitzft,std_tunedC,200,17,smote_shuf,0.01,0.7125,0.25,0.9375,0.7338308457711442,0.2,0.9850746268656716,0.752467105263158,0.2631578947368421,0.953125,-0.03996710526315794
resnet50_fitzft,std_tunedC,200,17,smote_light,0.01,0.70625,0.25,0.9375,0.7527363184079602,0.23333333333333334,0.9850746268656716,0.7335526315789473,0.2631578947368421,0.984375,-0.0273026315789473
resnet50_fitzft,std_tunedC,200,17,smote_allmal,0.1,0.7101562499999999,0.2,0.984375,0.7348258706467662,0.1,1.0,0.765625,0.10526315789473684,0.984375,-0.05546875000000007
resnet50_fitzft,std_tunedC,200,17,src_demo,0.01,0.6687500000000001,0.35,0.875,0.7378109452736319,0.3,0.8955223880597015,0.6669407894736843,0.47368421052631576,0.796875,0.0018092105263157743
resnet50_fitzft,std_tunedC,200,17,src_cond,0.1,0.68203125,0.2,0.984375,0.7328358208955225,0.2,0.9402985074626866,0.6932565789473684,0.15789473684210525,0.90625,-0.011225328947368385
resnet50_fitzft,std_tunedC,200,17,src_cond_dark,0.01,0.68046875,0.3,0.90625,0.7402985074626866,0.3,0.9104477611940298,0.6636513157894737,0.42105263157894735,0.8125,0.016817434210526283
resnet50_fitzft,std_tunedC,200,17,src_cond_shuf,0.1,0.66484375,0.2,0.984375,0.737313432835821,0.2,0.9402985074626866,0.6858552631578947,0.15789473684210525,0.921875,-0.021011513157894735
resnet50_fitzft,std_tunedC,200,18,simple,0.01,0.5218750000000001,0.05,0.984375,0.772636815920398,0.26666666666666666,0.9850746268656716,0.6768092105263158,0.21052631578947367,0.96875,-0.15493421052631573
resnet50_fitzft,std_tunedC,200,18,fair,0.1,0.55703125,0.05,0.90625,0.7731343283582089,0.43333333333333335,0.9104477611940298,0.6652960526315789,0.3684210526315789,0.84375,-0.1082648026315789
resnet50_fitzft,std_tunedC,200,18,smote,0.01,0.54375,0.05,0.9375,0.772636815920398,0.3,0.9850746268656716,0.712171052631579,0.2631578947368421,0.90625,-0.16842105263157903
resnet50_fitzft,std_tunedC,200,18,smote_shuf,0.01,0.51484375,0.05,0.96875,0.7562189054726368,0.26666666666666666,0.9552238805970149,0.6875,0.3157894736842105,0.921875,-0.17265624999999996
resnet50_fitzft,std_tunedC,200,18,smote_light,0.01,0.49609375000000006,0.05,0.96875,0.7696517412935323,0.2,0.9701492537313433,0.6587171052631579,0.21052631578947367,0.96875,-0.1626233552631578
resnet50_fitzft,std_tunedC,200,18,smote_allmal,0.1,0.48515625000000007,0.05,1.0,0.7711442786069652,0.1,1.0,0.6800986842105263,0.15789473684210525,1.0,-0.19494243421052626
resnet50_fitzft,std_tunedC,200,18,src_demo,0.01,0.56015625,0.1,0.828125,0.755721393034826,0.4,0.8656716417910447,0.734375,0.47368421052631576,0.765625,-0.17421874999999998
resnet50_fitzft,std_tunedC,200,18,src_cond,0.1,0.5960937500000001,0.0,0.953125,0.7482587064676618,0.26666666666666666,0.9701492537313433,0.7623355263157895,0.2631578947368421,0.890625,-0.1662417763157894
resnet50_fitzft,std_tunedC,200,18,src_cond_dark,0.01,0.56640625,0.1,0.859375,0.7537313432835822,0.4,0.8805970149253731,0.7327302631578947,0.47368421052631576,0.765625,-0.1663240131578947
resnet50_fitzft,std_tunedC,200,18,src_cond_shuf,0.1,0.60078125,0.0,0.96875,0.7348258706467662,0.23333333333333334,0.9701492537313433,0.7393092105263158,0.15789473684210525,0.890625,-0.13852796052631577
resnet50_fitzft,std_tunedC,200,19,simple,0.01,0.6906249999999999,0.4,0.921875,0.7378109452736319,0.3,0.9552238805970149,0.6620065789473684,0.2631578947368421,0.984375,0.02861842105263157
resnet50_fitzft,std_tunedC,200,19,fair,0.1,0.71171875,0.5,0.875,0.7278606965174129,0.36666666666666664,0.9253731343283582,0.65625,0.3157894736842105,0.921875,0.055468749999999956
resnet50_fitzft,std_tunedC,200,19,smote,0.01,0.6765625,0.5,0.90625,0.7328358208955225,0.36666666666666664,0.9402985074626866,0.662828947368421,0.3684210526315789,0.953125,0.013733552631578938
resnet50_fitzft,std_tunedC,200,19,smote_shuf,0.01,0.69375,0.5,0.890625,0.7288557213930348,0.4,0.9402985074626866,0.6282894736842105,0.2631578947368421,1.0,0.06546052631578947
resnet50_fitzft,std_tunedC,200,19,smote_light,0.01,0.7109375,0.4,0.890625,0.7228855721393035,0.26666666666666666,0.9552238805970149,0.6965460526315789,0.2631578947368421,1.0,0.014391447368421129
resnet50_fitzft,std_tunedC,200,19,smote_allmal,0.1,0.6734375,0.35,0.921875,0.7328358208955223,0.26666666666666666,0.9701492537313433,0.6858552631578947,0.10526315789473684,1.0,-0.012417763157894668
resnet50_fitzft,std_tunedC,200,19,src_demo,0.01,0.68359375,0.55,0.828125,0.7800995024875621,0.4666666666666667,0.9253731343283582,0.696546052631579,0.47368421052631576,0.875,-0.012952302631578982
resnet50_fitzft,std_tunedC,200,19,src_cond,0.1,0.69453125,0.3,0.921875,0.7427860696517413,0.3,0.9402985074626866,0.7047697368421052,0.21052631578947367,0.953125,-0.010238486842105154
resnet50_fitzft,std_tunedC,200,19,src_cond_dark,0.01,0.66328125,0.5,0.828125,0.7746268656716419,0.4666666666666667,0.9402985074626866,0.709703947368421,0.47368421052631576,0.875,-0.04642269736842097
resnet50_fitzft,std_tunedC,200,19,src_cond_shuf,0.1,0.7195312500000001,0.25,0.90625,0.745771144278607,0.3,0.9552238805970149,0.6875,0.21052631578947367,0.96875,0.03203125000000007
resnet50_fitzft,std_tunedC,0,0,simple,0.01,0.61171875,0.15,0.90625,0.6810945273631841,0.16666666666666666,0.9701492537313433,0.7689144736842105,0.3157894736842105,0.96875,-0.15719572368421053
resnet50_fitzft,std_tunedC,0,0,fair,1.0,0.6070312499999999,0.05,0.90625,0.6761194029850748,0.16666666666666666,0.9701492537313433,0.7722039473684211,0.3157894736842105,0.984375,-0.16517269736842122
resnet50_fitzft,std_tunedC,0,0,smote,0.01,0.5921875000000001,0.15,0.890625,0.6810945273631841,0.23333333333333334,0.9552238805970149,0.7713815789473684,0.42105263157894735,0.953125,-0.17919407894736827
resnet50_fitzft,std_tunedC,0,0,smote_shuf,0.01,0.6296875,0.05,0.90625,0.6691542288557214,0.23333333333333334,0.9701492537313433,0.7746710526315789,0.3684210526315789,0.984375,-0.14498355263157892
resnet50_fitzft,std_tunedC,0,0,smote_light,0.01,0.6171875,0.1,0.90625,0.691542288557214,0.26666666666666666,0.9552238805970149,0.7598684210526315,0.3684210526315789,0.984375,-0.14268092105263153
resnet50_fitzft,std_tunedC,0,0,smote_allmal,0.1,0.59375,0.05,0.96875,0.6517412935323383,0.1,0.9701492537313433,0.7779605263157895,0.2631578947368421,0.984375,-0.1842105263157895
resnet50_fitzft,std_tunedC,0,0,src_demo,0.01,0.48515625,0.05,0.84375,0.7109452736318408,0.36666666666666664,0.9552238805970149,0.734375,0.3684210526315789,0.90625,-0.24921875
resnet50_fitzft,std_tunedC,0,0,src_cond,0.01,0.50234375,0.15,0.8125,0.7099502487562188,0.43333333333333335,0.8805970149253731,0.7376644736842105,0.42105263157894735,0.875,-0.23532072368421053
resnet50_fitzft,std_tunedC,0,0,src_cond_dark,0.01,0.49140625,0.1,0.84375,0.6975124378109452,0.3333333333333333,0.9552238805970149,0.7302631578947368,0.42105263157894735,0.90625,-0.23885690789473685
resnet50_fitzft,std_tunedC,0,0,src_cond_shuf,0.01,0.51640625,0.1,0.828125,0.6990049751243781,0.43333333333333335,0.8805970149253731,0.7409539473684211,0.42105263157894735,0.875,-0.22454769736842117
resnet50_fitzft,std_tunedC,0,1,simple,0.01,0.734375,0.2,0.96875,0.6930348258706469,0.23333333333333334,0.9701492537313433,0.8018092105263158,0.2631578947368421,0.953125,-0.06743421052631582
resnet50_fitzft,std_tunedC,0,1,fair,1.0,0.7265625,0.15,0.96875,0.6830845771144279,0.13333333333333333,0.9850746268656716,0.8018092105263157,0.15789473684210525,0.96875,-0.07524671052631571
resnet50_fitzft,std_tunedC,0,1,smote,0.01,0.68515625,0.15,0.96875,0.6751243781094528,0.26666666666666666,0.9552238805970149,0.8026315789473685,0.42105263157894735,0.9375,-0.11747532894736845
resnet50_fitzft,std_tunedC,0,1,smote_shuf,0.01,0.7015625000000001,0.15,0.96875,0.6776119402985075,0.2,0.9552238805970149,0.7952302631578947,0.2631578947368421,0.953125,-0.0936677631578946
resnet50_fitzft,std_tunedC,0,1,smote_light,0.01,0.7296875,0.35,0.96875,0.6706467661691542,0.26666666666666666,0.9701492537313433,0.8018092105263157,0.3157894736842105,0.953125,-0.07212171052631566
resnet50_fitzft,std_tunedC,0,1,smote_allmal,0.1,0.70625,0.15,0.96875,0.6835820895522389,0.1,0.9850746268656716,0.7927631578947368,0.15789473684210525,0.96875,-0.08651315789473679
resnet50_fitzft,std_tunedC,0,1,src_demo,0.01,0.6570312500000001,0.25,0.890625,0.7616915422885572,0.4,0.9104477611940298,0.7064144736842104,0.47368421052631576,0.84375,-0.04938322368421033
resnet50_fitzft,std_tunedC,0,1,src_cond,0.1,0.6296875,0.1,0.96875,0.7014925373134329,0.3,0.9552238805970149,0.7014802631578948,0.2631578947368421,0.9375,-0.07179276315789485
resnet50_fitzft,std_tunedC,0,1,src_cond_dark,0.01,0.64765625,0.25,0.90625,0.7567164179104479,0.4,0.9104477611940298,0.7047697368421053,0.47368421052631576,0.84375,-0.057113486842105265
resnet50_fitzft,std_tunedC,0,1,src_cond_shuf,0.01,0.609375,0.3,0.890625,0.7373134328358208,0.43333333333333335,0.8507462686567164,0.6842105263157895,0.42105263157894735,0.875,-0.07483552631578949
resnet50_fitzft,std_tunedC,0,2,simple,0.01,0.66953125,0.1,0.984375,0.6611940298507464,0.2,0.9701492537313433,0.7615131578947367,0.21052631578947367,0.953125,-0.0919819078947367
resnet50_fitzft,std_tunedC,0,2,fair,1.0,0.67421875,0.1,0.984375,0.6422885572139304,0.13333333333333333,0.9701492537313433,0.7557565789473684,0.21052631578947367,0.953125,-0.08153782894736838
resnet50_fitzft,std_tunedC,0,2,smote,0.01,0.67109375,0.1,0.984375,0.6412935323383084,0.23333333333333334,0.9552238805970149,0.759046052631579,0.42105263157894735,0.90625,-0.08795230263157894
resnet50_fitzft,std_tunedC,0,2,smote_shuf,0.01,0.675,0.15,0.96875,0.6542288557213931,0.23333333333333334,0.9402985074626866,0.7590460526315789,0.47368421052631576,0.921875,-0.08404605263157883
resnet50_fitzft,std_tunedC,0,2,smote_light,0.01,0.6570312500000001,0.15,0.953125,0.6437810945273632,0.2,0.9402985074626866,0.7360197368421053,0.2631578947368421,0.953125,-0.07898848684210524
resnet50_fitzft,std_tunedC,0,2,smote_allmal,0.1,0.6460937499999999,0.05,0.984375,0.6199004975124378,0.1,0.9850746268656716,0.731907894736842,0.21052631578947367,0.953125,-0.08581414473684212
resnet50_fitzft,std_tunedC,0,2,src_demo,0.01,0.6851562499999999,0.4,0.921875,0.7243781094527364,0.43333333333333335,0.8955223880597015,0.8050986842105262,0.5263157894736842,0.890625,-0.1199424342105263
resnet50_fitzft,std_tunedC,0,2,src_cond,0.01,0.6703125,0.35,0.90625,0.7059701492537312,0.4666666666666667,0.9402985074626866,0.8248355263157894,0.5789473684210527,0.921875,-0.1545230263157894
resnet50_fitzft,std_tunedC,0,2,src_cond_dark,0.01,0.678125,0.45,0.9375,0.7079601990049751,0.4,0.8955223880597015,0.8026315789473684,0.5263157894736842,0.90625,-0.12450657894736838
resnet50_fitzft,std_tunedC,0,2,src_cond_shuf,0.01,0.66328125,0.35,0.875,0.7029850746268658,0.4666666666666667,0.8805970149253731,0.8075657894736842,0.5263157894736842,0.90625,-0.14428453947368414
resnet50_fitzft,std_tunedC,0,3,simple,0.01,0.675,0.3,0.859375,0.7263681592039801,0.3333333333333333,0.9701492537313433,0.6858552631578947,0.3157894736842105,0.984375,-0.010855263157894646
resnet50_fitzft,std_tunedC,0,3,fair,0.1,0.678125,0.45,0.796875,0.7587064676616916,0.43333333333333335,0.9104477611940298,0.6685855263157894,0.3157894736842105,0.921875,0.009539473684210598
resnet50_fitzft,std_tunedC,0,3,smote,0.01,0.65859375,0.3,0.890625,0.7074626865671642,0.3333333333333333,0.9552238805970149,0.71875,0.3157894736842105,0.9375,-0.06015625000000002
resnet50_fitzft,std_tunedC,0,3,smote_shuf,0.01,0.66484375,0.35,0.828125,0.7114427860696517,0.3333333333333333,0.9701492537313433,0.709703947368421,0.2631578947368421,0.984375,-0.04486019736842106
resnet50_fitzft,std_tunedC,0,3,smote_light,0.01,0.6703125,0.35,0.828125,0.7189054726368159,0.36666666666666664,0.9253731343283582,0.665296052631579,0.3157894736842105,0.984375,0.005016447368420995
resnet50_fitzft,std_tunedC,0,3,smote_allmal,0.1,0.6765625000000001,0.2,0.921875,0.7029850746268657,0.3,0.9701492537313433,0.703125,0.21052631578947367,1.0,-0.026562499999999933
resnet50_fitzft,std_tunedC,0,3,src_demo,0.01,0.63515625,0.3,0.8125,0.7313432835820894,0.36666666666666664,0.9253731343283582,0.703125,0.3684210526315789,0.890625,-0.06796875000000002
resnet50_fitzft,std_tunedC,0,3,src_cond,0.1,0.66875,0.2,0.875,0.6915422885572139,0.3,0.8955223880597015,0.7360197368421052,0.3157894736842105,0.96875,-0.06726973684210524
resnet50_fitzft,std_tunedC,0,3,src_cond_dark,0.01,0.63828125,0.3,0.8125,0.7313432835820897,0.4,0.9104477611940298,0.7113486842105263,0.3684210526315789,0.921875,-0.0730674342105263
resnet50_fitzft,std_tunedC,0,3,src_cond_shuf,0.01,0.6507812500000001,0.3,0.8125,0.7233830845771145,0.43333333333333335,0.8805970149253731,0.7105263157894737,0.3684210526315789,0.921875,-0.059745065789473584
resnet50_fitzft,std_tunedC,0,4,simple,0.01,0.7625,0.25,0.984375,0.7248756218905473,0.1,0.9701492537313433,0.7080592105263157,0.3684210526315789,0.953125,0.05444078947368425
resnet50_fitzft,std_tunedC,0,4,fair,0.1,0.69921875,0.4,0.828125,0.7766169154228856,0.36666666666666664,0.8955223880597015,0.7014802631578947,0.47368421052631576,0.796875,-0.00226151315789469
resnet50_fitzft,std_tunedC,0,4,smote,0.01,0.7492187499999999,0.25,0.96875,0.7353233830845771,0.13333333333333333,0.9402985074626866,0.7113486842105263,0.5789473684210527,0.875,0.037870065789473606
resnet50_fitzft,std_tunedC,0,4,smote_shuf,0.01,0.76171875,0.4,0.984375,0.709452736318408,0.13333333333333333,0.9253731343283582,0.6924342105263157,0.3684210526315789,0.890625,0.06928453947368429
resnet50_fitzft,std_tunedC,0,4,smote_light,0.01,0.75234375,0.35,0.890625,0.736318407960199,0.16666666666666666,0.9402985074626866,0.6949013157894737,0.3684210526315789,0.90625,0.057442434210526305
resnet50_fitzft,std_tunedC,0,4,smote_allmal,0.01,0.76484375,0.2,0.984375,0.7328358208955225,0.06666666666666667,0.9701492537313433,0.7006578947368421,0.3684210526315789,0.953125,0.0641858552631579
resnet50_fitzft,std_tunedC,0,4,src_demo,0.01,0.715625,0.3,0.859375,0.7791044776119403,0.43333333333333335,0.8955223880597015,0.721217105263158,0.5263157894736842,0.796875,-0.005592105263158009
resnet50_fitzft,std_tunedC,0,4,src_cond,0.1,0.734375,0.2,0.921875,0.717412935323383,0.23333333333333334,0.9402985074626866,0.7023026315789473,0.3684210526315789,0.875,0.032072368421052655
resnet50_fitzft,std_tunedC,0,4,src_cond_dark,0.01,0.703125,0.35,0.859375,0.7776119402985074,0.43333333333333335,0.8955223880597015,0.7236842105263157,0.5263157894736842,0.8125,-0.020559210526315708
resnet50_fitzft,std_tunedC,0,4,src_cond_shuf,0.01,0.7,0.3,0.859375,0.7641791044776118,0.4666666666666667,0.8656716417910447,0.7105263157894737,0.5263157894736842,0.78125,-0.010526315789473717
resnet50_fitzft,std_tunedC,0,5,simple,0.01,0.63515625,0.3,0.890625,0.7736318407960199,0.26666666666666666,0.9402985074626866,0.6578947368421052,0.15789473684210525,0.953125,-0.02273848684210522
resnet50_fitzft,std_tunedC,0,5,fair,0.1,0.69375,0.4,0.8125,0.7776119402985074,0.4666666666666667,0.9104477611940298,0.6521381578947367,0.3157894736842105,0.90625,0.04161184210526325
resnet50_fitzft,std_tunedC,0,5,smote,0.01,0.628125,0.3,0.875,0.7741293532338309,0.4,0.8805970149253731,0.6825657894736842,0.3684210526315789,0.9375,-0.05444078947368414
resnet50_fitzft,std_tunedC,0,5,smote_shuf,0.01,0.6140625,0.35,0.859375,0.7696517412935324,0.36666666666666664,0.9253731343283582,0.6751644736842105,0.21052631578947367,0.953125,-0.06110197368421055
resnet50_fitzft,std_tunedC,0,5,smote_light,0.01,0.64453125,0.35,0.859375,0.7741293532338309,0.3333333333333333,0.9104477611940298,0.6340460526315789,0.21052631578947367,0.953125,0.010485197368421129
resnet50_fitzft,std_tunedC,0,5,smote_allmal,0.01,0.6390625000000001,0.25,0.890625,0.7746268656716419,0.3,0.9402985074626866,0.6381578947368421,0.15789473684210525,0.953125,0.0009046052631579427
resnet50_fitzft,std_tunedC,0,5,src_demo,0.01,0.63046875,0.35,0.796875,0.808955223880597,0.4,0.9402985074626866,0.7442434210526315,0.42105263157894735,0.859375,-0.1137746710526315
resnet50_fitzft,std_tunedC,0,5,src_cond,0.1,0.625,0.15,0.890625,0.7746268656716417,0.23333333333333334,0.9253731343283582,0.7557565789473684,0.3157894736842105,0.90625,-0.13075657894736836
resnet50_fitzft,std_tunedC,0,5,src_cond_dark,0.01,0.625,0.35,0.8125,0.8079601990049752,0.36666666666666664,0.9253731343283582,0.7574013157894737,0.3684210526315789,0.890625,-0.13240131578947367
resnet50_fitzft,std_tunedC,0,5,src_cond_shuf,0.01,0.64609375,0.4,0.796875,0.7845771144278607,0.4,0.9104477611940298,0.716282894736842,0.42105263157894735,0.859375,-0.07018914473684201
resnet50_fitzft,std_tunedC,0,6,simple,0.01,0.6304687499999999,0.2,0.90625,0.7233830845771144,0.1,0.9104477611940298,0.7088815789473684,0.21052631578947367,0.890625,-0.07841282894736845
resnet50_fitzft,std_tunedC,0,6,fair,0.1,0.6320312499999999,0.25,0.796875,0.7671641791044777,0.4,0.8955223880597015,0.694078947368421,0.42105263157894735,0.796875,-0.062047697368421084
resnet50_fitzft,std_tunedC,0,6,smote,0.01,0.621875,0.15,0.921875,0.7223880597014926,0.1,0.9104477611940298,0.75,0.42105263157894735,0.875,-0.12812500000000004
resnet50_fitzft,std_tunedC,0,6,smote_shuf,0.01,0.59921875,0.2,0.875,0.6950248756218906,0.16666666666666666,0.9104477611940298,0.7425986842105263,0.47368421052631576,0.890625,-0.1433799342105263
resnet50_fitzft,std_tunedC,0,6,smote_light,0.01,0.6234374999999999,0.2,0.890625,0.7293532338308458,0.13333333333333333,0.9104477611940298,0.7171052631578947,0.3684210526315789,0.875,-0.09366776315789482
resnet50_fitzft,std_tunedC,0,6,smote_allmal,0.1,0.61796875,0.15,0.9375,0.6870646766169154,0.1,0.9402985074626866,0.722861842105263,0.15789473684210525,0.90625,-0.1048930921052631
