backbone,rep,method,kind,skin,dgroup,n_pos,sens,auroc_vs_benign,subset,n,auroc
dinov2b_fitzft,19,simple,stratum,light,KC,17,0.7058823529411765,0.5863970588235293,,,
dinov2b_fitzft,19,simple,stratum,light,MEL,1,1.0,0.875,,,
dinov2b_fitzft,19,simple,stratum,light,LYM,1,1.0,0.796875,,,
dinov2b_fitzft,19,simple,stratum,light,OTH,1,0.0,0.109375,,,
dinov2b_fitzft,19,simple,stratum,mid,KC,23,0.34782608695652173,0.654769630110318,,,
dinov2b_fitzft,19,simple,stratum,mid,MEL,5,0.2,0.3761194029850746,,,
dinov2b_fitzft,19,simple,stratum,mid,LYM,2,0.0,0.28358208955223885,,,
dinov2b_fitzft,19,simple,stratum,dark,KC,2,1.0,0.8828125,,,
dinov2b_fitzft,19,simple,stratum,dark,MEL,4,0.25,0.515625,,,
dinov2b_fitzft,19,simple,stratum,dark,LYM,10,0.4,0.565625,,,
dinov2b_fitzft,19,simple,stratum,dark,OTH,3,1.0,0.9322916666666667,,,
dinov2b_fitzft,19,simple,overall,light,,20,0.7,,all,84.0,0.5875
dinov2b_fitzft,19,simple,overall,mid,,30,0.3,,all,97.0,0.5835820895522388
dinov2b_fitzft,19,simple,overall,dark,,19,0.5263157894736842,,all,83.0,0.6463815789473684
dinov2b_fitzft,19,simple,overall,light,,19,0.6842105263157895,,noLYM,83.0,0.5764802631578947
dinov2b_fitzft,19,simple,overall,mid,,28,0.32142857142857145,,noLYM,95.0,0.6050106609808101
dinov2b_fitzft,19,simple,overall,dark,,9,0.6666666666666666,,noLYM,73.0,0.7361111111111112
dinov2b_fitzft,19,fair,stratum,light,KC,17,0.8823529411764706,0.6378676470588235,,,
dinov2b_fitzft,19,fair,stratum,light,MEL,1,1.0,0.953125,,,
dinov2b_fitzft,19,fair,stratum,light,LYM,1,1.0,0.890625,,,
dinov2b_fitzft,19,fair,stratum,light,OTH,1,0.0,0.046875,,,
dinov2b_fitzft,19,fair,stratum,mid,KC,23,0.6956521739130435,0.5327709279688514,,,
dinov2b_fitzft,19,fair,stratum,mid,MEL,5,0.8,0.48059701492537316,,,
dinov2b_fitzft,19,fair,stratum,mid,LYM,2,0.0,0.08208955223880599,,,
dinov2b_fitzft,19,fair,stratum,dark,KC,2,1.0,0.828125,,,
dinov2b_fitzft,19,fair,stratum,dark,MEL,4,0.5,0.453125,,,
dinov2b_fitzft,19,fair,stratum,dark,LYM,10,0.9,0.7296875,,,
dinov2b_fitzft,19,fair,stratum,dark,OTH,3,1.0,0.875,,,
dinov2b_fitzft,19,fair,overall,light,,20,0.85,,all,84.0,0.6367187499999999
dinov2b_fitzft,19,fair,overall,mid,,30,0.6666666666666666,,all,97.0,0.4940298507462687
dinov2b_fitzft,19,fair,overall,dark,,19,0.8421052631578947,,all,83.0,0.7047697368421053
dinov2b_fitzft,19,fair,overall,light,,19,0.8421052631578947,,noLYM,83.0,0.6233552631578947
dinov2b_fitzft,19,fair,overall,mid,,28,0.7142857142857143,,noLYM,95.0,0.523454157782516
dinov2b_fitzft,19,fair,overall,dark,,9,0.7777777777777778,,noLYM,73.0,0.6770833333333333
dinov2l_frozen,0,source,stratum,light,KC,16,0.875,0.6572265625,,,
dinov2l_frozen,0,source,stratum,light,MEL,2,1.0,0.75,,,
dinov2l_frozen,0,source,stratum,light,OTH,2,0.5,0.3046875,,,
dinov2l_frozen,0,source,stratum,mid,KC,24,0.9583333333333334,0.7742537313432836,,,
dinov2l_frozen,0,source,stratum,mid,MEL,4,0.75,0.45522388059701496,,,
dinov2l_frozen,0,source,stratum,mid,LYM,1,1.0,0.4029850746268657,,,
dinov2l_frozen,0,source,stratum,mid,OTH,1,1.0,0.6417910447761195,,,
dinov2l_frozen,0,source,stratum,dark,KC,4,0.75,0.65234375,,,
dinov2l_frozen,0,source,stratum,dark,MEL,4,1.0,0.68359375,,,
dinov2l_frozen,0,source,stratum,dark,LYM,11,0.9090909090909091,0.6974431818181818,,,
dinov2l_frozen,0,source,overall,light,,20,0.85,,all,84.0,0.63125
dinov2l_frozen,0,source,overall,mid,,30,0.9333333333333333,,all,97.0,0.7149253731343282
dinov2l_frozen,0,source,overall,dark,,19,0.8947368421052632,,all,83.0,0.6850328947368421
dinov2l_frozen,0,source,overall,light,,20,0.85,,noLYM,84.0,0.63125
dinov2l_frozen,0,source,overall,mid,,29,0.9310344827586207,,noLYM,96.0,0.7256819351518271
dinov2l_frozen,0,source,overall,dark,,8,0.875,,noLYM,72.0,0.66796875
dinov2l_frozen,0,simple,stratum,light,KC,16,0.0625,0.7041015625,,,
dinov2l_frozen,0,simple,stratum,light,MEL,2,0.0,0.578125,,,
dinov2l_frozen,0,simple,stratum,light,OTH,2,0.0,0.3203125,,,
dinov2l_frozen,0,simple,stratum,mid,KC,24,0.2916666666666667,0.7027363184079601,,,
dinov2l_frozen,0,simple,stratum,mid,MEL,4,0.25,0.5746268656716418,,,
dinov2l_frozen,0,simple,stratum,mid,LYM,1,0.0,0.5522388059701493,,,
dinov2l_frozen,0,simple,stratum,mid,OTH,1,0.0,0.7014925373134329,,,
dinov2l_frozen,0,simple,stratum,dark,KC,4,0.0,0.8984375,,,
dinov2l_frozen,0,simple,stratum,dark,MEL,4,0.0,0.37890625,,,
dinov2l_frozen,0,simple,stratum,dark,LYM,11,0.18181818181818182,0.8664772727272727,,,
dinov2l_frozen,0,simple,overall,light,,20,0.05,,all,84.0,0.653125
dinov2l_frozen,0,simple,overall,mid,,30,0.26666666666666666,,all,97.0,0.6805970149253733
dinov2l_frozen,0,simple,overall,dark,,19,0.10526315789473684,,all,83.0,0.7705592105263158
dinov2l_frozen,0,simple,overall,light,,20,0.05,,noLYM,84.0,0.653125
dinov2l_frozen,0,simple,overall,mid,,29,0.27586206896551724,,noLYM,96.0,0.6850231600617601
dinov2l_frozen,0,simple,overall,dark,,8,0.0,,noLYM,72.0,0.638671875
dinov2l_frozen,0,fair,stratum,light,KC,16,0.3125,0.763671875,,,
dinov2l_frozen,0,fair,stratum,light,MEL,2,0.0,0.46875,,,
dinov2l_frozen,0,fair,stratum,light,OTH,2,0.0,0.375,,,
dinov2l_frozen,0,fair,stratum,mid,KC,24,0.2916666666666667,0.7400497512437811,,,
dinov2l_frozen,0,fair,stratum,mid,MEL,4,0.25,0.5634328358208955,,,
dinov2l_frozen,0,fair,stratum,mid,LYM,1,0.0,0.7313432835820896,,,
dinov2l_frozen,0,fair,stratum,mid,OTH,1,0.0,0.6119402985074627,,,
dinov2l_frozen,0,fair,stratum,dark,KC,4,0.25,0.91796875,,,
dinov2l_frozen,0,fair,stratum,dark,MEL,4,0.0,0.44921875,,,
dinov2l_frozen,0,fair,stratum,dark,LYM,11,0.5454545454545454,0.921875,,,
dinov2l_frozen,0,fair,overall,light,,20,0.25,,all,84.0,0.6953125
dinov2l_frozen,0,fair,overall,mid,,30,0.26666666666666666,,all,97.0,0.7119402985074628
dinov2l_frozen,0,fair,overall,dark,,19,0.3684210526315789,,all,83.0,0.821546052631579
dinov2l_frozen,0,fair,overall,light,,20,0.25,,noLYM,84.0,0.6953125
dinov2l_frozen,0,fair,overall,mid,,29,0.27586206896551724,,noLYM,96.0,0.7112712300566135
dinov2l_frozen,0,fair,overall,dark,,8,0.125,,noLYM,72.0,0.68359375
dinov2l_frozen,1,source,stratum,light,KC,15,1.0,0.8572916666666667,,,
dinov2l_frozen,1,source,stratum,light,MEL,3,0.6666666666666666,0.41145833333333326,,,
dinov2l_frozen,1,source,stratum,light,OTH,2,0.5,0.3125,,,
dinov2l_frozen,1,source,stratum,mid,KC,17,0.8235294117647058,0.688323090430202,,,
dinov2l_frozen,1,source,stratum,mid,MEL,6,0.8333333333333334,0.49004975124378114,,,
dinov2l_frozen,1,source,stratum,mid,LYM,4,0.75,0.5373134328358209,,,
dinov2l_frozen,1,source,stratum,mid,OTH,3,1.0,0.6417910447761194,,,
dinov2l_frozen,1,source,stratum,dark,KC,2,0.5,0.6484375,,,
dinov2l_frozen,1,source,stratum,dark,MEL,3,0.6666666666666666,0.7708333333333333,,,
dinov2l_frozen,1,source,stratum,dark,LYM,13,0.6153846153846154,0.5889423076923077,,,
dinov2l_frozen,1,source,stratum,dark,OTH,1,1.0,0.921875,,,
dinov2l_frozen,1,source,overall,light,,20,0.9,,all,84.0,0.7359375
dinov2l_frozen,1,source,overall,mid,,30,0.8333333333333334,,all,97.0,0.6238805970149254
dinov2l_frozen,1,source,overall,dark,,19,0.631578947368421,,all,83.0,0.6414473684210527
dinov2l_frozen,1,source,overall,light,,20,0.9,,noLYM,84.0,0.7359375
dinov2l_frozen,1,source,overall,mid,,26,0.8461538461538461,,noLYM,93.0,0.6371986222732491
dinov2l_frozen,1,source,overall,dark,,6,0.6666666666666666,,noLYM,70.0,0.7552083333333334
dinov2l_frozen,1,simple,stratum,light,KC,15,0.13333333333333333,0.7322916666666667,,,
dinov2l_frozen,1,simple,stratum,light,MEL,3,0.0,0.36458333333333326,,,
dinov2l_frozen,1,simple,stratum,light,OTH,2,0.0,0.390625,,,
dinov2l_frozen,1,simple,stratum,mid,KC,17,0.17647058823529413,0.810359964881475,,,
dinov2l_frozen,1,simple,stratum,mid,MEL,6,0.16666666666666666,0.592039800995025,,,
dinov2l_frozen,1,simple,stratum,mid,LYM,4,0.25,0.6194029850746268,,,
dinov2l_frozen,1,simple,stratum,mid,OTH,3,0.3333333333333333,0.8059701492537313,,,
dinov2l_frozen,1,simple,stratum,dark,KC,2,0.0,0.5859375,,,
dinov2l_frozen,1,simple,stratum,dark,MEL,3,0.0,0.609375,,,
dinov2l_frozen,1,simple,stratum,dark,LYM,13,0.38461538461538464,0.8990384615384616,,,
dinov2l_frozen,1,simple,stratum,dark,OTH,1,1.0,1.0,,,
dinov2l_frozen,1,simple,overall,light,,20,0.1,,all,84.0,0.6429687500000001
dinov2l_frozen,1,simple,overall,mid,,30,0.2,,all,97.0,0.7407960199004975
dinov2l_frozen,1,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.825657894736842
dinov2l_frozen,1,simple,overall,light,,20,0.1,,noLYM,84.0,0.6429687500000001
dinov2l_frozen,1,simple,overall,mid,,26,0.19230769230769232,,noLYM,93.0,0.75947187141217
dinov2l_frozen,1,simple,overall,dark,,6,0.16666666666666666,,noLYM,70.0,0.6666666666666666
dinov2l_frozen,1,fair,stratum,light,KC,15,0.13333333333333333,0.7375,,,
dinov2l_frozen,1,fair,stratum,light,MEL,3,0.0,0.43749999999999994,,,
dinov2l_frozen,1,fair,stratum,light,OTH,2,0.0,0.359375,,,
dinov2l_frozen,1,fair,stratum,mid,KC,17,0.29411764705882354,0.8323090430201932,,,
dinov2l_frozen,1,fair,stratum,mid,MEL,6,0.16666666666666666,0.6144278606965173,,,
dinov2l_frozen,1,fair,stratum,mid,LYM,4,0.25,0.6380597014925373,,,
dinov2l_frozen,1,fair,stratum,mid,OTH,3,0.6666666666666666,0.8009950248756219,,,
dinov2l_frozen,1,fair,stratum,dark,KC,2,0.0,0.5390625,,,
dinov2l_frozen,1,fair,stratum,dark,MEL,3,0.0,0.46874999999999994,,,
dinov2l_frozen,1,fair,stratum,dark,LYM,13,0.38461538461538464,0.8942307692307693,,,
dinov2l_frozen,1,fair,stratum,dark,OTH,1,1.0,1.0,,,
dinov2l_frozen,1,fair,overall,light,,20,0.1,,all,84.0,0.6546875000000001
dinov2l_frozen,1,fair,overall,mid,,30,0.3,,all,97.0,0.7597014925373134
dinov2l_frozen,1,fair,overall,dark,,19,0.3157894736842105,,all,83.0,0.7952302631578947
dinov2l_frozen,1,fair,overall,light,,20,0.1,,noLYM,84.0,0.6546875000000001
dinov2l_frozen,1,fair,overall,mid,,26,0.3076923076923077,,noLYM,93.0,0.7784156142365097
dinov2l_frozen,1,fair,overall,dark,,6,0.16666666666666666,,noLYM,70.0,0.5807291666666667
dinov2l_frozen,2,source,stratum,light,KC,12,0.9166666666666666,0.7805989583333333,,,
dinov2l_frozen,2,source,stratum,light,MEL,4,0.75,0.41796875,,,
dinov2l_frozen,2,source,stratum,light,LYM,2,0.5,0.4375,,,
dinov2l_frozen,2,source,stratum,light,OTH,2,1.0,0.515625,,,
dinov2l_frozen,2,source,stratum,mid,KC,25,0.92,0.7761194029850746,,,
dinov2l_frozen,2,source,stratum,mid,MEL,3,0.6666666666666666,0.43781094527363185,,,
dinov2l_frozen,2,source,stratum,mid,LYM,1,1.0,0.4477611940298507,,,
dinov2l_frozen,2,source,stratum,mid,OTH,1,1.0,0.6716417910447761,,,
dinov2l_frozen,2,source,stratum,dark,KC,4,1.0,0.83984375,,,
dinov2l_frozen,2,source,stratum,dark,MEL,4,1.0,0.84375,,,
dinov2l_frozen,2,source,stratum,dark,LYM,9,0.8888888888888888,0.7673611111111112,,,
dinov2l_frozen,2,source,stratum,dark,OTH,2,1.0,0.8125,,,
dinov2l_frozen,2,source,overall,light,,20,0.85,,all,84.0,0.6472656250000001
dinov2l_frozen,2,source,overall,mid,,30,0.9,,all,97.0,0.727860696517413
dinov2l_frozen,2,source,overall,dark,,19,0.9473684210526315,,all,83.0,0.803453947368421
dinov2l_frozen,2,source,overall,light,,18,0.8888888888888888,,noLYM,82.0,0.6705729166666666
dinov2l_frozen,2,source,overall,mid,,29,0.896551724137931,,noLYM,96.0,0.7375193000514667
dinov2l_frozen,2,source,overall,dark,,10,1.0,,noLYM,74.0,0.8359375
dinov2l_frozen,2,simple,stratum,light,KC,12,0.16666666666666666,0.79296875,,,
dinov2l_frozen,2,simple,stratum,light,MEL,4,0.0,0.42578125,,,
dinov2l_frozen,2,simple,stratum,light,LYM,2,0.0,0.703125,,,
dinov2l_frozen,2,simple,stratum,light,OTH,2,0.0,0.359375,,,
dinov2l_frozen,2,simple,stratum,mid,KC,25,0.28,0.6758208955223881,,,
dinov2l_frozen,2,simple,stratum,mid,MEL,3,0.0,0.3582089552238806,,,
dinov2l_frozen,2,simple,stratum,mid,LYM,1,1.0,0.9701492537313433,,,
dinov2l_frozen,2,simple,stratum,mid,OTH,1,0.0,0.4477611940298507,,,
dinov2l_frozen,2,simple,stratum,dark,KC,4,0.5,0.765625,,,
dinov2l_frozen,2,simple,stratum,dark,MEL,4,0.0,0.5,,,
dinov2l_frozen,2,simple,stratum,dark,LYM,9,0.5555555555555556,0.9635416666666666,,,
dinov2l_frozen,2,simple,stratum,dark,OTH,2,0.0,0.8984375,,,
dinov2l_frozen,2,simple,overall,light,,20,0.1,,all,84.0,0.6671875
dinov2l_frozen,2,simple,overall,mid,,30,0.26666666666666666,,all,97.0,0.6462686567164179
dinov2l_frozen,2,simple,overall,dark,,19,0.3684210526315789,,all,83.0,0.8174342105263158
dinov2l_frozen,2,simple,overall,light,,18,0.1111111111111111,,noLYM,82.0,0.6631944444444444
dinov2l_frozen,2,simple,overall,mid,,29,0.2413793103448276,,noLYM,96.0,0.6351003602676274
dinov2l_frozen,2,simple,overall,dark,,10,0.2,,noLYM,74.0,0.6859375
dinov2l_frozen,2,fair,stratum,light,KC,12,0.25,0.7838541666666666,,,
dinov2l_frozen,2,fair,stratum,light,MEL,4,0.0,0.453125,,,
dinov2l_frozen,2,fair,stratum,light,LYM,2,0.0,0.7265625,,,
dinov2l_frozen,2,fair,stratum,light,OTH,2,0.0,0.390625,,,
dinov2l_frozen,2,fair,stratum,mid,KC,25,0.28,0.7259701492537314,,,
dinov2l_frozen,2,fair,stratum,mid,MEL,3,0.0,0.4079601990049751,,,
dinov2l_frozen,2,fair,stratum,mid,LYM,1,1.0,0.9701492537313433,,,
dinov2l_frozen,2,fair,stratum,mid,OTH,1,0.0,0.4328358208955224,,,
dinov2l_frozen,2,fair,stratum,dark,KC,4,0.75,0.75,,,
dinov2l_frozen,2,fair,stratum,dark,MEL,4,0.0,0.47265625,,,
dinov2l_frozen,2,fair,stratum,dark,LYM,9,0.7777777777777778,0.9826388888888888,,,
dinov2l_frozen,2,fair,stratum,dark,OTH,2,0.5,0.953125,,,
dinov2l_frozen,2,fair,overall,light,,20,0.15,,all,84.0,0.67265625
dinov2l_frozen,2,fair,overall,mid,,30,0.26666666666666666,,all,97.0,0.6925373134328359
dinov2l_frozen,2,fair,overall,dark,,19,0.5789473684210527,,all,83.0,0.8231907894736842
dinov2l_frozen,2,fair,overall,light,,18,0.16666666666666666,,noLYM,82.0,0.6666666666666667
dinov2l_frozen,2,fair,overall,mid,,29,0.2413793103448276,,noLYM,96.0,0.6829644879053011
dinov2l_frozen,2,fair,overall,dark,,10,0.4,,noLYM,74.0,0.6796875
dinov2l_frozen,3,source,stratum,light,KC,14,0.8571428571428571,0.8024553571428572,,,
dinov2l_frozen,3,source,stratum,light,MEL,3,0.6666666666666666,0.4270833333333333,,,
dinov2l_frozen,3,source,stratum,light,LYM,2,1.0,0.59375,,,
dinov2l_frozen,3,source,stratum,light,OTH,1,1.0,0.65625,,,
dinov2l_frozen,3,source,stratum,mid,KC,28,0.9285714285714286,0.7318763326226013,,,
dinov2l_frozen,3,source,stratum,mid,MEL,1,0.0,0.0,,,
dinov2l_frozen,3,source,stratum,mid,LYM,1,1.0,0.5373134328358209,,,
dinov2l_frozen,3,source,stratum,dark,KC,3,1.0,0.78125,,,
dinov2l_frozen,3,source,stratum,dark,MEL,3,0.6666666666666666,0.7604166666666667,,,
dinov2l_frozen,3,source,stratum,dark,LYM,11,0.5454545454545454,0.5809659090909092,,,
dinov2l_frozen,3,source,stratum,dark,OTH,2,1.0,0.9140625,,,
dinov2l_frozen,3,source,overall,light,,20,0.85,,all,84.0,0.71796875
dinov2l_frozen,3,source,overall,mid,,30,0.9,,all,97.0,0.7009950248756218
dinov2l_frozen,3,source,overall,dark,,19,0.6842105263157895,,all,83.0,0.675986842105263
dinov2l_frozen,3,source,overall,light,,18,0.8333333333333334,,noLYM,82.0,0.7317708333333335
dinov2l_frozen,3,source,overall,mid,,29,0.896551724137931,,noLYM,96.0,0.7066392177045806
dinov2l_frozen,3,source,overall,dark,,8,0.875,,noLYM,72.0,0.806640625
dinov2l_frozen,3,simple,stratum,light,KC,14,0.14285714285714285,0.8125,,,
dinov2l_frozen,3,simple,stratum,light,MEL,3,0.0,0.6302083333333333,,,
dinov2l_frozen,3,simple,stratum,light,LYM,2,0.0,0.5078125,,,
dinov2l_frozen,3,simple,stratum,light,OTH,1,0.0,0.59375,,,
dinov2l_frozen,3,simple,stratum,mid,KC,28,0.14285714285714285,0.761727078891258,,,
dinov2l_frozen,3,simple,stratum,mid,MEL,1,0.0,0.10447761194029848,,,
dinov2l_frozen,3,simple,stratum,mid,LYM,1,0.0,0.835820895522388,,,
dinov2l_frozen,3,simple,stratum,dark,KC,3,0.3333333333333333,0.6119791666666666,,,
dinov2l_frozen,3,simple,stratum,dark,MEL,3,0.0,0.7395833333333333,,,
dinov2l_frozen,3,simple,stratum,dark,LYM,11,0.36363636363636365,0.8323863636363636,,,
dinov2l_frozen,3,simple,stratum,dark,OTH,2,0.5,0.796875,,,
dinov2l_frozen,3,simple,overall,light,,20,0.1,,all,84.0,0.74375
dinov2l_frozen,3,simple,overall,mid,,30,0.13333333333333333,,all,97.0,0.7422885572139303
dinov2l_frozen,3,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.7791940789473684
dinov2l_frozen,3,simple,overall,light,,18,0.1111111111111111,,noLYM,82.0,0.7699652777777777
dinov2l_frozen,3,simple,overall,mid,,29,0.13793103448275862,,noLYM,96.0,0.7390633041688112
dinov2l_frozen,3,simple,overall,dark,,8,0.25,,noLYM,72.0,0.7060546875
dinov2l_frozen,3,fair,stratum,light,KC,14,0.35714285714285715,0.7901785714285714,,,
dinov2l_frozen,3,fair,stratum,light,MEL,3,0.0,0.6145833333333333,,,
dinov2l_frozen,3,fair,stratum,light,LYM,2,0.0,0.4765625,,,
dinov2l_frozen,3,fair,stratum,light,OTH,1,0.0,0.640625,,,
dinov2l_frozen,3,fair,stratum,mid,KC,28,0.21428571428571427,0.7643923240938166,,,
dinov2l_frozen,3,fair,stratum,mid,MEL,1,0.0,0.05970149253731338,,,
dinov2l_frozen,3,fair,stratum,mid,LYM,1,0.0,0.9253731343283582,,,
dinov2l_frozen,3,fair,stratum,dark,KC,3,0.3333333333333333,0.6354166666666666,,,
dinov2l_frozen,3,fair,stratum,dark,MEL,3,0.0,0.6770833333333333,,,
dinov2l_frozen,3,fair,stratum,dark,LYM,11,0.5454545454545454,0.8707386363636364,,,
dinov2l_frozen,3,fair,stratum,dark,OTH,2,0.5,0.8828125,,,
dinov2l_frozen,3,fair,overall,light,,20,0.25,,all,84.0,0.725
dinov2l_frozen,3,fair,overall,mid,,30,0.2,,all,97.0,0.7462686567164178
dinov2l_frozen,3,fair,overall,dark,,19,0.42105263157894735,,all,83.0,0.8042763157894736
dinov2l_frozen,3,fair,overall,light,,18,0.2777777777777778,,noLYM,82.0,0.7526041666666666
dinov2l_frozen,3,fair,overall,mid,,29,0.20689655172413793,,noLYM,96.0,0.7400926402470406
dinov2l_frozen,3,fair,overall,dark,,8,0.25,,noLYM,72.0,0.712890625
dinov2l_frozen,4,source,stratum,light,KC,13,0.9230769230769231,0.7872596153846154,,,
dinov2l_frozen,4,source,stratum,light,MEL,5,0.8,0.53125,,,
dinov2l_frozen,4,source,stratum,light,LYM,1,1.0,0.484375,,,
dinov2l_frozen,4,source,stratum,light,OTH,1,1.0,0.625,,,
dinov2l_frozen,4,source,stratum,mid,KC,25,0.96,0.7259701492537314,,,
dinov2l_frozen,4,source,stratum,mid,MEL,3,0.6666666666666666,0.42288557213930345,,,
dinov2l_frozen,4,source,stratum,mid,LYM,1,1.0,0.5223880597014925,,,
dinov2l_frozen,4,source,stratum,mid,OTH,1,1.0,0.9104477611940298,,,
dinov2l_frozen,4,source,stratum,dark,KC,4,1.0,0.765625,,,
dinov2l_frozen,4,source,stratum,dark,MEL,2,1.0,0.421875,,,
dinov2l_frozen,4,source,stratum,dark,LYM,12,0.75,0.6067708333333333,,,
dinov2l_frozen,4,source,stratum,dark,OTH,1,1.0,0.90625,,,
dinov2l_frozen,4,source,overall,light,,20,0.9,,all,84.0,0.7
dinov2l_frozen,4,source,overall,mid,,30,0.9333333333333333,,all,97.0,0.6950248756218906
dinov2l_frozen,4,source,overall,dark,,19,0.8421052631578947,,all,83.0,0.6365131578947368
dinov2l_frozen,4,source,overall,light,,19,0.8947368421052632,,noLYM,83.0,0.7113486842105263
dinov2l_frozen,4,source,overall,mid,,29,0.9310344827586207,,noLYM,96.0,0.700977869274318
dinov2l_frozen,4,source,overall,dark,,7,1.0,,noLYM,71.0,0.6875
dinov2l_frozen,4,simple,stratum,light,KC,13,0.23076923076923078,0.7608173076923077,,,
dinov2l_frozen,4,simple,stratum,light,MEL,5,0.0,0.5562499999999999,,,
dinov2l_frozen,4,simple,stratum,light,LYM,1,0.0,0.34375,,,
dinov2l_frozen,4,simple,stratum,light,OTH,1,0.0,0.71875,,,
dinov2l_frozen,4,simple,stratum,mid,KC,25,0.16,0.813134328358209,,,
dinov2l_frozen,4,simple,stratum,mid,MEL,3,0.0,0.39303482587064675,,,
dinov2l_frozen,4,simple,stratum,mid,LYM,1,0.0,0.835820895522388,,,
dinov2l_frozen,4,simple,stratum,mid,OTH,1,1.0,0.9701492537313433,,,
dinov2l_frozen,4,simple,stratum,dark,KC,4,0.25,0.52734375,,,
dinov2l_frozen,4,simple,stratum,dark,MEL,2,0.0,0.3203125,,,
dinov2l_frozen,4,simple,stratum,dark,LYM,12,0.4166666666666667,0.8802083333333334,,,
dinov2l_frozen,4,simple,stratum,dark,OTH,1,1.0,0.96875,,,
dinov2l_frozen,4,simple,overall,light,,20,0.15,,all,84.0,0.68671875
dinov2l_frozen,4,simple,overall,mid,,30,0.16666666666666666,,all,97.0,0.7771144278606964
dinov2l_frozen,4,simple,overall,dark,,19,0.3684210526315789,,all,83.0,0.7516447368421053
dinov2l_frozen,4,simple,overall,light,,19,0.15789473684210525,,noLYM,83.0,0.7047697368421052
dinov2l_frozen,4,simple,overall,mid,,29,0.1724137931034483,,noLYM,96.0,0.7750900669068451
dinov2l_frozen,4,simple,overall,dark,,7,0.2857142857142857,,noLYM,71.0,0.53125
dinov2l_frozen,4,fair,stratum,light,KC,13,0.46153846153846156,0.8197115384615384,,,
dinov2l_frozen,4,fair,stratum,light,MEL,5,0.0,0.5375000000000001,,,
dinov2l_frozen,4,fair,stratum,light,LYM,1,0.0,0.28125,,,
dinov2l_frozen,4,fair,stratum,light,OTH,1,0.0,0.703125,,,
dinov2l_frozen,4,fair,stratum,mid,KC,25,0.28,0.8208955223880597,,,
dinov2l_frozen,4,fair,stratum,mid,MEL,3,0.0,0.41293532338308453,,,
dinov2l_frozen,4,fair,stratum,mid,LYM,1,0.0,0.9104477611940298,,,
dinov2l_frozen,4,fair,stratum,mid,OTH,1,1.0,0.9701492537313433,,,
dinov2l_frozen,4,fair,stratum,dark,KC,4,0.25,0.50390625,,,
dinov2l_frozen,4,fair,stratum,dark,MEL,2,0.0,0.25,,,
dinov2l_frozen,4,fair,stratum,dark,LYM,12,0.6666666666666666,0.9192708333333333,,,
dinov2l_frozen,4,fair,stratum,dark,OTH,1,1.0,0.984375,,,
dinov2l_frozen,4,fair,overall,light,,20,0.3,,all,84.0,0.7164062499999999
dinov2l_frozen,4,fair,overall,mid,,30,0.26666666666666666,,all,97.0,0.7880597014925373
dinov2l_frozen,4,fair,overall,dark,,19,0.5263157894736842,,all,83.0,0.7648026315789473
dinov2l_frozen,4,fair,overall,light,,19,0.3157894736842105,,noLYM,83.0,0.7393092105263158
dinov2l_frozen,4,fair,overall,mid,,29,0.27586206896551724,,noLYM,96.0,0.7838394235717961
dinov2l_frozen,4,fair,overall,dark,,7,0.2857142857142857,,noLYM,71.0,0.5
dinov2l_frozen,5,source,stratum,light,KC,14,0.8571428571428571,0.7801339285714285,,,
dinov2l_frozen,5,source,stratum,light,MEL,3,0.3333333333333333,0.2864583333333333,,,
dinov2l_frozen,5,source,stratum,light,LYM,1,1.0,0.484375,,,
dinov2l_frozen,5,source,stratum,light,OTH,2,1.0,0.5703125,,,
dinov2l_frozen,5,source,stratum,mid,KC,26,0.9230769230769231,0.7244546498277842,,,
dinov2l_frozen,5,source,stratum,mid,MEL,3,0.3333333333333333,0.31343283582089554,,,
dinov2l_frozen,5,source,stratum,mid,LYM,1,1.0,0.7313432835820896,,,
dinov2l_frozen,5,source,stratum,dark,KC,3,1.0,0.8072916666666666,,,
dinov2l_frozen,5,source,stratum,dark,MEL,5,0.6,0.7406250000000001,,,
dinov2l_frozen,5,source,stratum,dark,LYM,10,0.7,0.65625,,,
dinov2l_frozen,5,source,stratum,dark,OTH,1,1.0,0.640625,,,
dinov2l_frozen,5,source,overall,light,,20,0.8,,all,84.0,0.6703125
dinov2l_frozen,5,source,overall,mid,,30,0.8666666666666667,,all,97.0,0.6835820895522389
dinov2l_frozen,5,source,overall,dark,,19,0.7368421052631579,,all,83.0,0.7014802631578947
